emp_no,first_name,last_name,from_date,title,salary
477151,Jaewoo,Akazan,1995-04-21,Staff,68081
477153,Gaurav,Stellhorn,2002-05-28,Senior Staff,91533
477154,Toshiki,Salvesen,1999-03-14,Engineer,60761
477155,Xiaoqiang,Wallrath,1991-09-05,Senior Staff,64243
477156,Vivian,Daescu,1993-07-18,Senior Engineer,40000
477158,Kazuhiro,Birrer,2000-07-18,Senior Staff,51118
477160,Florian,Streit,1996-03-22,Senior Engineer,40000
477163,Tesuya,Osgood,1998-03-26,Senior Staff,57156
477172,Xinan,McAffer,1994-07-14,Senior Engineer,66007
477174,Matk,Maksimenko,2001-06-03,Senior Engineer,46735
477179,Tetsurou,Litzler,1998-07-02,Engineer,40000
477181,Luise,Vasanthakumar,1996-07-08,Senior Engineer,52730
477191,Ronnie,Frezza,1999-10-02,Senior Engineer,40000
477193,Gay,Bahl,2001-03-15,Senior Staff,42263
477194,Xianlong,Furedi,1989-05-02,Senior Engineer,49694
477195,Kellie,Varman,1999-06-06,Senior Engineer,40000
477197,Stevo,Spataro,1996-12-17,Staff,72028
477199,Xinan,Paciorek,1994-11-28,Senior Engineer,45199
477201,Yinlin,Rosis,1998-10-29,Senior Staff,58660
477203,Kshitij,Vigier,1998-04-07,Staff,55532
477206,Adil,Albarhamtoshy,1999-11-30,Staff,43951
477208,Sivanarayana,Cannane,1991-09-18,Senior Engineer,40000
477214,Pasqua,Szilard,2000-07-17,Senior Staff,40000
477216,Kristian,Falck,1999-03-11,Senior Staff,68702
477221,Berni,Jumpertz,1998-10-03,Senior Engineer,40000
477223,Theron,Kisuki,1998-07-16,Senior Staff,85390
477232,Dipayan,Zielinski,1999-04-17,Senior Engineer,51982
477238,Bangqing,Rathonyi,1988-12-11,Senior Staff,40000
477244,Tokuyasu,Navazio,1993-10-09,Senior Staff,65390
477246,Mara,Zeilberger,1994-06-27,Senior Staff,78607
477248,Shuzo,Brattka,2001-12-28,Senior Staff,42929
477255,Serenella,Juneja,1993-06-17,Senior Staff,45672
477259,Masaki,Kaminger,1993-01-11,Senior Engineer,40000
477263,Mariangiola,Shinomoto,1999-05-22,Engineer,52440
477264,Marit,Escriba,1996-04-23,Senior Engineer,40000
477271,Susanna,Gyimothy,1992-03-07,Senior Staff,40000
477274,Michaela,Crabtree,1996-10-09,Technique Leader,43861
477275,Sachio,Marletta,1993-11-16,Senior Staff,71600
477280,Tse,Kinley,2000-12-03,Senior Staff,56051
477281,Mart,Lorcy,1998-01-04,Senior Staff,49172
477291,Hidekazu,Gilg,1992-12-29,Senior Staff,40000
477296,Abdelkader,Rohrbach,1999-06-14,Senior Staff,41058
477297,Shirish,Luby,2001-03-28,Senior Engineer,40000
477298,Zengping,Denny,1987-04-11,Senior Staff,87321
477302,Chenxi,Budinsky,1996-08-26,Senior Staff,81493
477303,Kousuke,Zambonelli,1993-06-03,Senior Engineer,60691
477305,Diederik,Quaggetto,1991-07-19,Technique Leader,57409
477307,Zhenhua,Tanemo,1990-01-15,Senior Engineer,48891
477308,Alejandra,Brandsma,1985-02-23,Senior Staff,66022
477309,Steve,Simmel,1987-12-07,Senior Staff,40000
477311,Sergi,Ecklund,2001-10-05,Senior Staff,63841
477312,Fay,Ramalingam,1992-04-30,Senior Staff,93351
477314,Premal,Hanratty,1993-09-08,Senior Staff,40000
477326,Yuriy,Khalid,2002-01-22,Senior Staff,93744
477328,Yinghua,Jording,1999-11-01,Senior Engineer,45555
477332,Subhrajyoti,Sgarro,1996-10-21,Engineer,53427
477337,Margareta,Osgood,1992-04-09,Senior Staff,86528
477345,Aleksander,Linares,1992-05-15,Senior Staff,40000
477347,Dinah,Nanard,1993-08-28,Engineer,43137
477348,Clyde,Fioravanti,1994-01-02,Senior Staff,46041
477356,Conor,Schlumberger,1995-08-18,Staff,65072
477358,Minghong,Siegrist,1985-05-21,Senior Staff,103418
477366,Kyoichi,Azadmanesh,1998-06-19,Engineer,61548
477367,Przemyslawa,Shiratori,1998-06-12,Staff,58583
477370,Odinaldo,Badache,2000-04-25,Senior Engineer,80048
477371,Kyoichi,Asrin,1999-06-26,Senior Staff,40000
477379,Qingxiang,Cooley,1989-07-22,Senior Staff,40000
477381,Yuping,Serdy,1995-02-04,Senior Engineer,52503
477389,Abdulah,Claffy,1997-02-19,Senior Staff,99593
477399,Aruna,Falby,1991-05-04,Senior Engineer,40000
477402,Make,Francisci,2000-01-07,Senior Staff,50083
477403,Becky,Cusworth,1996-05-08,Senior Staff,40000
477408,Kiyotoshi,Plotkin,1989-10-02,Technique Leader,40000
477415,Goh,Sommen,1999-06-14,Senior Staff,40000
477419,Lijia,Ghandeharizadeh,1996-09-17,Staff,66953
477428,Qunsheng,Hanratty,1994-12-14,Senior Engineer,40000
477434,Stein,Matzke,1992-11-03,Senior Engineer,43445
477438,Mana,Mitina,1998-03-07,Staff,45835
477441,Chanjung,Siegrist,2000-02-11,Senior Staff,78559
477443,Geraldo,Plessier,1992-11-14,Senior Engineer,40000
477444,Babette,Erez,1991-06-09,Senior Engineer,40000
477446,Nobuyoshi,Sessa,1998-09-25,Senior Staff,60079
477447,Falguni,Binkley,1989-06-13,Senior Staff,59101
477457,Mang,Crelier,1999-04-12,Senior Engineer,53496
477458,Shounak,Foong,1998-08-19,Engineer,40000
477461,Kamran,Thiran,1999-03-03,Senior Engineer,46404
477463,Elvia,Lindqvist,1998-08-20,Senior Staff,65824
477464,Yinlin,Servi,2001-11-04,Senior Engineer,40867
477468,Remmert,Papadias,1994-08-05,Senior Engineer,65758
477473,Flemming,Mikschl,1992-02-19,Senior Engineer,40000
477474,Sadun,Zaumen,2001-12-22,Engineer,40000
477477,Bodh,Roohalamini,1996-02-12,Senior Staff,58638
477482,Shakhar,Benveniste,1994-05-22,Senior Staff,40000
477483,Fatemeh,Luga,1995-12-08,Senior Engineer,40000
477484,Sedat,Templeman,1992-12-21,Senior Engineer,40000
477485,Kwangjo,Schnelling,1994-04-21,Senior Engineer,69886
477486,Kazuhiro,Menyhert,1990-04-01,Senior Engineer,47689
477493,Luigi,Akazan,1994-05-18,Engineer,44551
477494,Weidon,Pokrovskii,1998-06-12,Senior Engineer,54005
477497,Ortrud,Pashtan,2001-03-20,Senior Staff,49535
477498,Koldo,Majewski,1995-02-24,Engineer,70105
477505,Evgueni,Quadeer,1992-05-19,Senior Engineer,73258
477506,Elvia,Karunanithi,2001-12-03,Senior Engineer,50328
477508,Gonzalo,Bernatsky,1991-07-23,Senior Staff,40000
477510,Atreyi,Demizu,1994-10-19,Senior Staff,82769
477514,Angel,Reistad,1993-10-15,Senior Engineer,40000
477520,Rance,Plump,1998-12-10,Staff,46521
477522,Mohd,Jervis,1996-04-20,Senior Staff,86685
477523,Patricio,Kavvadias,1992-04-24,Senior Engineer,56365
477527,Candido,Comyn,2002-07-24,Senior Engineer,45204
477530,Ranan,Comte,2000-03-12,Senior Staff,48859
477534,Eckart,Assaf,1995-02-17,Engineer,40154
477535,Mori,Danner,1998-08-16,Staff,41753
477539,Dekang,Kranzdorf,1996-10-15,Senior Staff,69866
477540,Chenyi,Hutter,1993-02-11,Senior Staff,81545
477542,Itzchak,Ramsey,1997-09-15,Technique Leader,51149
477543,Alexius,Pouyioutas,1993-05-16,Senior Engineer,40000
477544,Shem,Mawatari,1996-07-02,Senior Engineer,56853
477545,Shaunak,Preusig,1996-04-05,Senior Staff,52761
477547,Hailing,Senzako,1994-10-31,Staff,49812
477552,Otmar,Demos,1999-08-21,Senior Staff,40000
477553,Douadi,Assaf,2001-10-11,Senior Staff,40063
477560,Mary,Keohane,1997-06-11,Senior Engineer,40000
477563,Rimon,Vakili,1996-03-12,Senior Staff,61022
477566,Anwar,Gelosh,1993-10-28,Staff,74503
477567,Doohun,Bharadwaj,1996-02-12,Senior Engineer,46091
477571,Gal,Osgood,1994-11-29,Senior Engineer,40000
477574,Lech,Tyugu,1993-10-01,Senior Engineer,40000
477577,Sungwon,Birch,1999-07-26,Senior Engineer,66738
477580,Nikolaos,Guerreiro,1993-11-16,Senior Staff,57280
477584,Honesty,Mateescu,1999-02-02,Staff,40000
477587,Chrisa,Schonegge,1990-10-11,Senior Engineer,63324
477591,Oksana,Reeken,1997-05-02,Senior Staff,40000
477593,Xinglin,Garnier,1997-05-20,Senior Engineer,40000
477594,Aris,Yoshizawa,1998-10-16,Senior Engineer,57364
477595,Arto,Linares,2000-04-08,Senior Staff,54120
477596,Shrikanth,Kushner,1999-12-28,Staff,80810
477600,Basant,Schwaller,1995-11-12,Staff,48289
477603,Bernt,Nyrup,1999-11-10,Staff,68379
477604,Jeong,Standera,1999-05-13,Senior Engineer,52442
477605,Nimmagadda,Hiyoshi,1991-02-05,Technique Leader,58504
477618,Naftaly,Denna,2001-06-30,Senior Staff,82641
477619,Lijia,Cangellaris,1997-07-27,Senior Engineer,69964
477622,Lakshmi,Hennings,1995-10-28,Staff,74352
477624,Nikolaos,Demian,1996-03-19,Senior Staff,40000
477634,Luerbio,Deyuan,1996-11-12,Senior Engineer,52163
477637,Elgin,Pelz,1993-03-18,Senior Engineer,40000
477639,Doowon,Cincotta,1989-12-09,Technique Leader,40000
477647,Zsolt,Broder,1996-06-22,Staff,64064
477651,Ayakannu,Cronan,1999-10-17,Senior Engineer,40000
477652,Atreye,Koshino,1990-05-31,Technique Leader,50315
477655,Serap,Oxenboll,1996-04-30,Senior Staff,78162
477658,Giao,Bruckman,1988-03-30,Senior Engineer,45661
477671,Mikhail,Segond,1986-01-07,Senior Engineer,70403
477673,Mizuhito,Woycyznski,1995-01-29,Senior Staff,53456
477678,Naftaly,Serre,1996-07-22,Senior Staff,82138
477682,Adil,Miyakawa,1998-08-16,Staff,81498
477684,Taegyun,Rabehasaina,1992-03-25,Senior Engineer,40000
477691,Marl,Schurmann,1998-10-29,Staff,65228
477692,Youpyo,Belinskaya,2001-05-26,Senior Engineer,40000
477695,Venkatesan,Attimonelli,1997-03-02,Senior Engineer,50476
477700,Huican,Roccetti,1993-01-18,Senior Engineer,43362
477701,Ayonca,Shumilov,1999-06-13,Senior Engineer,57329
477703,Gou,Yamaashi,1996-12-07,Staff,40000
477706,Shigenori,McAlpine,1998-12-18,Staff,73403
477707,Val,Itzigehl,1995-07-18,Staff,80682
477720,Mantis,Gruenwald,1996-07-06,Senior Staff,59643
477727,Zvonko,Choobineh,2001-05-11,Senior Engineer,40000
477732,Monique,Serra,1996-06-15,Technique Leader,61491
477734,Vojin,Raney,1993-09-26,Senior Engineer,40000
477736,Toshimitsu,Yavatkar,1993-11-11,Technique Leader,40000
477738,Nevin,Lamma,1991-06-25,Senior Staff,66106
477742,Odoardo,Garigliano,2000-01-16,Senior Engineer,46680
477747,Maha,Taubman,1997-12-27,Senior Staff,43617
477748,Gilbert,Apsitis,2000-12-16,Senior Engineer,55103
477756,Pragnesh,Iivonen,1994-02-06,Senior Staff,41767
477765,Arif,Bain,1996-08-26,Senior Staff,49740
477778,Abdulah,Fadgyas,1997-10-25,Senior Staff,79631
477779,Rafail,Glinert,2002-04-26,Senior Staff,55526
477780,Phuoc,Czap,1999-02-20,Engineer,41821
477781,Hidefumi,Mateescu,1998-05-14,Technique Leader,61606
477783,Bikash,Gajiwala,1998-10-27,Engineer,40000
477786,Hironobu,Willoner,1998-09-18,Senior Staff,61739
477795,Bouchung,Brookman,1991-06-17,Senior Engineer,40000
477801,Willard,Baaz,2001-07-22,Senior Staff,73213
477805,Zhenbing,Georgatos,1990-03-18,Senior Staff,57637
477811,Shai,Whitcomb,1995-10-22,Senior Staff,69348
477815,Arvin,Ginesta,1999-06-23,Staff,52918
477818,Xiaopeng,Melski,1999-09-01,Senior Staff,40000
477833,Arup,Luce,1999-01-24,Senior Engineer,40000
477835,Rosine,Beeson,1998-01-04,Senior Engineer,40880
477840,Tadahiro,Kavvadias,1998-08-30,Engineer,40000
477841,Heeju,Stafford,1996-04-17,Technique Leader,65185
477842,Kwangho,Journel,1989-09-12,Senior Engineer,40000
477851,Mohan,Bonifati,1993-07-02,Senior Engineer,59645
477852,Gad,Rosay,1994-08-09,Senior Engineer,61337
477860,Selwyn,Servi,1997-01-31,Senior Engineer,40000
477868,Kristen,Brandsma,1995-01-08,Senior Staff,90202
477870,Kwan,Hennebert,1991-06-03,Senior Staff,76297
477874,Navin,Pero,2001-03-12,Senior Engineer,50537
477880,Arvind,Furudate,1994-01-03,Senior Engineer,40000
477882,Danco,Zeleznik,1996-12-31,Senior Engineer,40000
477883,Taizo,Bennet,1987-07-09,Technique Leader,58884
477885,Evgueni,DuBourdieux,2001-01-12,Senior Staff,40000
477898,Theron,Masand,2002-04-21,Senior Engineer,49382
477899,Leszek,Cannard,1996-06-21,Senior Staff,51960
477900,Zeljko,Condotta,1997-10-26,Senior Staff,70724
477906,Mahendra,Varley,1999-05-29,Senior Staff,83292
477907,Arlette,Cummings,1997-12-22,Staff,41697
477908,Zhanqiu,Pietrzykowski,1997-08-21,Senior Engineer,48182
477909,Hugo,Falby,1997-07-13,Senior Engineer,51957
477915,Marl,Bardell,1996-05-26,Senior Engineer,59585
477922,Moriyoshi,Wissmann,1986-11-25,Technique Leader,56363
477923,Augustine,Conde,1994-11-06,Senior Staff,78217
477930,Isamu,Stiles,1994-12-12,Senior Engineer,40000
477942,Sastry,Huttel,2002-03-06,Senior Staff,40000
477953,Kinh,Cannard,1999-04-09,Staff,57093
477964,Richara,Thiran,1997-11-05,Senior Engineer,56004
477968,Shay,Chandrasekhar,1993-05-03,Senior Engineer,40000
477973,Zhilian,Meszaros,1999-01-27,Senior Staff,69320
477982,Murthy,Merks,1999-02-24,Engineer,52306
477985,Beshir,Mattern,1999-05-04,Senior Engineer,40000
477988,Troy,Vanwelkenhuysen,1996-10-15,Senior Staff,53723
477990,Alejandra,Aingworth,1993-09-06,Senior Engineer,40000
477993,Sanjiv,Chorvat,1996-03-02,Senior Staff,42457
477996,Vesna,Percebois,1993-07-21,Senior Engineer,46001
478005,Werner,Bage,2001-08-11,Senior Staff,51521
478006,Gererd,McDermid,1992-06-13,Senior Engineer,63664
478012,Mostafa,Leivant,1993-05-02,Senior Staff,52664
478017,Nikolaus,Siegrist,1992-05-07,Senior Engineer,40000
478027,Mitchel,Pettis,1996-08-01,Senior Staff,40000
478033,Tonny,Luiz,1995-06-13,Senior Engineer,63705
478037,Adib,Halevi,1993-03-05,Senior Engineer,52879
478038,Goo,Hasham,1994-09-25,Senior Engineer,53945
478045,Guoxiang,Hanratty,1993-05-16,Senior Staff,40000
478047,Constantijn,Pramanik,2001-08-05,Senior Staff,72566
478051,Wonhee,Delgrossi,1996-06-05,Senior Engineer,53707
478052,Kristinn,Matzel,1999-07-31,Engineer,67308
478054,Tesuro,Merkl,1998-02-16,Senior Engineer,56537
478058,Collette,Akazan,1993-05-14,Senior Staff,88043
478060,Shuji,Polupanov,1996-12-12,Technique Leader,40000
478061,Jackson,Broomell,1999-05-01,Senior Staff,40000
478067,Guenter,Argence,2000-02-04,Senior Engineer,61298
478075,Alexius,Stavenow,1992-11-11,Senior Staff,66354
478076,Zeljko,Rosen,1994-09-24,Technique Leader,46546
478078,Richara,Strandh,1991-05-03,Senior Engineer,46782
478081,Paloma,Copas,2000-01-17,Engineer,43276
478088,Ung,Vanwelkenhuysen,1986-08-04,Senior Staff,68063
478089,Pradeep,Gajiwala,1994-10-30,Engineer,40000
478095,Gal,Perz,1994-09-10,Senior Staff,75546
478096,Shao,Biran,1993-03-18,Senior Staff,58652
478102,Mahmut,Marquardt,2000-12-07,Senior Engineer,47387
478114,Paloma,Dratva,1999-09-06,Senior Staff,64135
478116,Debatosh,Piveteau,1988-01-01,Senior Engineer,40000
478119,Sanjit,Bauknecht,1997-11-03,Senior Engineer,52460
478121,Yucel,Ramaiah,1992-06-03,Senior Staff,48398
478125,Kazuhiro,Erez,1998-12-18,Senior Staff,40656
478131,Navid,Pettit,1992-04-20,Senior Staff,57932
478134,Ayonca,Lunn,1992-01-25,Senior Staff,57061
478137,Teiji,Schrift,1985-11-04,Senior Engineer,40000
478142,Oscar,Haldar,1985-05-25,Senior Staff,40000
478145,Abdelghani,Rande,2001-12-30,Senior Staff,71161
478146,Srinidhi,Nittel,1998-02-23,Senior Engineer,47932
478147,Chenyi,Sgarro,2001-02-26,Senior Staff,76235
478152,Eran,Solovay,1995-03-27,Senior Engineer,56215
478157,Souichi,DiGiano,1999-09-21,Senior Engineer,71202
478161,Anoosh,Braunmuhl,1996-05-19,Engineer,44197
478165,Toong,Brizzi,1988-04-21,Senior Engineer,40000
478173,Arlette,McAlpine,2000-11-19,Senior Engineer,42365
478183,Mechthild,Onuegbe,1987-05-01,Senior Staff,40000
478188,Danai,Arlazarov,1998-10-01,Senior Engineer,49411
478191,Jaques,Beilner,2002-07-29,Senior Engineer,40013
478198,Woody,Zeilberger,1998-09-17,Engineer,40000
478202,DAIDA,Jansch,1995-03-25,Staff,40000
478204,Arne,Narlikar,1986-05-23,Technique Leader,40000
478214,Jolita,Ramalingam,1998-07-21,Senior Engineer,50833
478229,Shawna,Schwabacher,1999-06-03,Senior Staff,52017
478230,Weiru,Weedman,1997-09-04,Staff,81267
478234,Mayuri,Bach,1992-01-24,Senior Engineer,52177
478241,Zito,Baik,1993-07-13,Senior Staff,40000
478243,Krisda,Osgood,1996-06-24,Senior Staff,57668
478250,Ranan,Rissland,1991-04-05,Senior Staff,68809
478255,Kwangsub,Masada,1998-07-09,Technique Leader,47406
478261,Rajmohan,DasSarma,2000-05-22,Engineer,59225
478264,Sreenivas,Stroustrup,1992-09-15,Senior Staff,48310
478265,Basim,Zizka,2000-09-05,Engineer,48362
478272,Giap,Templeman,2001-04-12,Senior Engineer,76798
478273,Dulce,Prochazka,1995-08-28,Senior Staff,63269
478279,Mack,Beeson,1992-01-12,Senior Engineer,57220
478284,Zeydy,Kropatsch,1995-06-30,Senior Engineer,40000
478292,Boguslaw,Fasbender,1990-12-13,Senior Engineer,47958
478296,Kousuke,Ambroszkiewicz,1996-07-11,Senior Engineer,48924
478303,Candido,Zyda,1998-11-25,Senior Engineer,40000
478316,DAIDA,Erva,1997-10-01,Senior Staff,40000
478318,Ingmar,Swiler,1989-04-12,Senior Staff,42457
478320,Doowon,Rosaz,1992-06-02,Senior Engineer,51142
478323,Ebru,Gecsei,2000-05-18,Senior Staff,68552
478325,Roddy,Haddadi,1991-05-08,Senior Engineer,40000
478327,Suvo,Garrabrants,1997-04-15,Senior Engineer,43695
478336,Vidya,Gurbaxani,1994-02-06,Senior Engineer,48847
478341,Yagil,Einsfeld,2000-12-15,Senior Engineer,40000
478344,Shahid,Rassart,1997-08-17,Staff,67797
478347,Cullen,Birnbaum,2000-03-11,Senior Engineer,41780
478350,Halsur,Negoita,1995-02-05,Senior Engineer,40000
478352,Jeong,Vakili,2002-01-01,Senior Staff,71750
478355,Nidapan,Waschkowski,1997-06-15,Senior Staff,40000
478356,Manu,Syrotiuk,1995-04-26,Senior Engineer,63128
478357,Elrique,Reeker,1995-02-07,Senior Engineer,40000
478358,Tonia,Erman,1992-07-25,Senior Staff,70474
478360,Sanjiv,Gilg,1997-06-21,Senior Engineer,47946
478361,Jaques,Hellwagner,2000-09-09,Senior Staff,45597
478364,Oldrich,Duclos,1991-07-30,Senior Staff,46877
478375,Dung,Talmon,2000-03-16,Senior Staff,40000
478379,Kwun,Srimani,1987-05-16,Senior Engineer,47855
478381,Gaurav,Taubenfeld,1999-06-12,Senior Engineer,74703
478387,Deborah,Vesna,1995-06-23,Engineer,40000
478390,Shakhar,Versino,1999-10-25,Senior Staff,85688
478391,Morris,Benantar,1999-11-11,Senior Staff,67932
478395,Wonhee,Bondorf,1994-03-21,Senior Staff,40000
478400,Samphel,Azumi,1997-10-28,Engineer,65458
478406,Mabo,Mullainathan,1997-04-27,Engineer,72769
478409,Ferdinand,Mawatari,1994-01-30,Senior Engineer,61477
478411,Yuchang,Gammage,1997-02-20,Senior Engineer,54911
478415,Charlene,Rajcani,2001-07-01,Senior Engineer,40000
478430,Weicheng,Samarati,1986-02-20,Technique Leader,40000
478433,Toshimi,Condotta,2001-01-07,Senior Staff,45788
478435,Constantijn,Schwabacher,1992-05-09,Senior Staff,80627
478438,Stafford,Gente,1996-04-04,Staff,89269
478441,Francesca,Poujol,1999-08-11,Staff,40000
478450,Perry,Chartres,1997-05-25,Senior Engineer,40000
478452,Oscar,Benzmuller,2001-03-25,Senior Engineer,40000
478457,Tooru,Peron,2000-09-06,Senior Staff,75191
478458,Kwangho,Koblitz,1994-10-24,Senior Engineer,47327
478465,Lucien,Plumb,2000-01-30,Senior Engineer,40000
478474,Satyanarayana,Murthy,1990-05-29,Senior Engineer,70740
478476,Kiyomitsu,Sinicrope,1996-01-24,Senior Engineer,46616
478481,Qiwen,Ranze,1999-12-24,Senior Engineer,40000
478496,Goncalo,Swick,1985-03-23,Senior Engineer,46734
478498,Heekeun,Mersereau,1997-03-11,Engineer,43346
478504,Tesuro,Hutton,1999-03-13,Engineer,62122
478509,Luise,Gerlach,1993-04-26,Senior Staff,83823
478510,Charlene,Bennet,1997-11-19,Engineer,40000
478514,Xiping,Suessmith,1997-08-24,Engineer,40000
478515,Morrie,Bellmore,2001-06-15,Senior Staff,40000
478521,Jianhao,Kavanagh,1998-03-28,Senior Engineer,40000
478530,Leif,Katzenelson,1992-11-25,Senior Staff,69685
478536,Jasminko,Salverda,1991-03-31,Technique Leader,85429
478537,King,Heping,2000-10-19,Senior Staff,94100
478552,Teruyuki,Welham,1993-10-07,Senior Engineer,63835
478556,Matk,Plumb,1991-08-21,Senior Engineer,40000
478557,Limsoon,Gien,1997-08-29,Assistant Engineer,40000
478568,Odysseas,Encarnacion,1998-02-03,Senior Staff,54831
478571,Constantijn,Demeyer,1997-08-20,Senior Staff,40000
478572,Chaitali,Cusworth,1993-06-25,Senior Engineer,40000
478577,Mong,Impagliazzo,1995-09-01,Staff,46800
478581,Susuma,Peek,1998-07-19,Engineer,53953
478582,Mingsen,Gimarc,1996-10-06,Senior Staff,40000
478586,Poorav,Jansch,1999-04-28,Staff,85174
478589,Peternela,Leppanen,1995-12-06,Engineer,55771
478608,Aemilian,Hemaspaandra,1987-11-28,Senior Engineer,40000
478609,Gritta,Berztiss,2000-07-29,Engineer,43739
478614,Masali,Koblitz,1995-04-20,Senior Staff,40000
478625,Boaz,Stroustrup,1989-11-12,Senior Engineer,58396
478642,Jeong,Erman,1993-08-18,Senior Staff,56447
478647,Tomokazu,Hinsberger,1994-12-25,Technique Leader,40000
478648,Venkatesan,Dayang,1997-12-01,Engineer,70272
478651,Weicheng,Lally,2002-02-07,Senior Staff,80476
478655,Yannik,Norsworthy,1995-02-24,Senior Staff,50203
478661,Dipankar,Binkley,1998-08-14,Staff,40000
478666,Premal,Goodrum,2001-12-23,Senior Staff,81948
478673,Kolar,Zaccaria,2001-06-13,Senior Staff,57437
478674,Sadok,Billingsley,1998-06-06,Staff,58640
478678,Mario,Sethi,1991-03-30,Senior Staff,95366
478683,Irena,Matheson,2000-11-21,Senior Staff,69249
478687,Heeju,Ramras,2000-12-25,Senior Engineer,66497
478690,Marke,Jiafu,1995-12-09,Senior Engineer,40000
478704,Heejo,Randi,2001-06-19,Senior Staff,55678
478707,Leszek,Verhoeff,1990-08-28,Senior Engineer,45455
478711,Akeel,Capobianchi,1996-10-03,Staff,40000
478719,Lokesh,Zumaque,2001-06-13,Engineer,40000
478733,Maja,Marshall,1999-09-18,Staff,45446
478734,Adit,Grandbois,1997-03-12,Senior Engineer,40000
478736,Pascal,Bressoud,1998-04-21,Senior Staff,68623
478738,Cordelia,Simmel,1997-01-14,Technique Leader,40000
478740,Marlo,Suri,1999-12-05,Technique Leader,40000
478742,Renee,Hainaut,1993-07-26,Senior Staff,87702
478758,Zhanqiu,Ranft,1993-12-08,Senior Engineer,43096
478762,Chiranjit,Huttel,1997-06-12,Engineer,40000
478767,Susanta,Reutenauer,1999-03-31,Staff,59706
478771,Rasiah,Beznosov,1995-12-27,Assistant Engineer,47719
478775,Collette,Iivonen,1996-08-23,Senior Engineer,50744
478779,Ingmar,Vural,1991-12-21,Senior Engineer,72087
478787,Christ,Servi,1999-01-15,Staff,51766
478788,Mayuri,Versino,1995-02-20,Senior Staff,56816
478789,Rosella,Koshino,1999-10-07,Staff,40000
478790,Dzung,Erman,1997-09-03,Staff,40000
478793,Muneo,Baez,1994-01-04,Senior Engineer,66643
478794,Mingzeng,Ramamoorthy,2001-08-26,Engineer,49228
478798,Honglan,Baez,1998-06-04,Engineer,56950
478801,Weiye,Baaleh,1995-09-06,Senior Engineer,57501
